"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x59d12e9150c2dd0c7979d2a2cb0d0d60998ae258ac879a71e21cd689d0f291bd","1634320126","2021-10-15 17:48:46","0x3204ac6f848e05557c6c7876e09059882e07962f","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","115.670028621041987386","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x08a6f154a5f4578fcdb4c80215a60e4cb728518275b60103192dd0f0f4edab25","1634320797","2021-10-15 17:59:57","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x7a512d3609211e719737e82c7bb7271ec05da70d","6.246181545536267319","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xb50111831a4e54c76e9e48560ad8ed2c946258bda05c0b6ff444dd5773dfa179","1634321117","2021-10-15 18:05:17","0x7a512d3609211e719737e82c7bb7271ec05da70d","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","6.246181545536267319","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x0faec168cb5700c16a87edcc5b07388c5c7b90ce24a9ae996c77e41a0c689ca4","1634321117","2021-10-15 18:05:17","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x7a512d3609211e719737e82c7bb7271ec05da70d","5.908887742077308884","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x025a2636df590d4070ba793614c1c03c72aafec2711e76e8e79ae074a8f258ae","1634321117","2021-10-15 18:05:17","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x7a512d3609211e719737e82c7bb7271ec05da70d","12.474318566607652088","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x99f549d958aa0fd471418ce82b22ad4b58d21f3a5f4c6db1f1beeffd2a61a4b7","1634321780","2021-10-15 18:16:20","0x7a512d3609211e719737e82c7bb7271ec05da70d","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","5.908887742077308884","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x99f549d958aa0fd471418ce82b22ad4b58d21f3a5f4c6db1f1beeffd2a61a4b7","1634321780","2021-10-15 18:16:20","0x7a512d3609211e719737e82c7bb7271ec05da70d","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","12.474318566607652088","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x78366e4db79f602611d6d75e55a306e811fbd428c9719eaef38e3b35a8cb4133","1634321780","2021-10-15 18:16:20","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x7a512d3609211e719737e82c7bb7271ec05da70d","5.253488404867279426","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x3a11e3a53c933e521ebf5fd4870132959ad86abb003548d7d401b72eb2f64561","1634323885","2021-10-15 18:51:25","0xe0e112e8f33d3f437d1f895cbb1a456836125952","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","38.368480432664354109","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x888dc75e5264cb4d78bd62ca282634c2ad4c3d87546cb77886db94aca2f16bed","1634323885","2021-10-15 18:51:25","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x7a512d3609211e719737e82c7bb7271ec05da70d","12.587485584643916707","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
