"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x9638fa30497b2468d3daeb5f8cd37285a0e8e3e4cd3f0cf8132ed4b68e5efebf","1639998540","2021-12-20 11:09:00","0x0000000000000000000000000000000000000000","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0.2125","0xdeaddeaddeaddeaddeaddeaddeaddeaddead0000","Ether","ETH"
"0x861951dfa4b8c61915c276aa81f419c47febb1a26c94c05eead389c26df89de5","1640512635","2021-12-26 09:57:15","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0xb0be5d911e3bd4ee2a8706cf1fac8d767a550497","0.1","0x4200000000000000000000000000000000000006","Wrapped Ether","WETH"
"0x861951dfa4b8c61915c276aa81f419c47febb1a26c94c05eead389c26df89de5","1640512635","2021-12-26 09:57:15","0x0000000000000000000000000000000000000000","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0.594138394616235301","0xb0be5d911e3bd4ee2a8706cf1fac8d767a550497","BathToken v1","bathETH"
"0xf6f91c2b1b9739c65020ebf9fe86d4f20f957fbe1da40cfedc9835fa8e548ce4","1640512813","2021-12-26 10:00:13","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0x0000000000000000000000000000000000000000","0.594138394616235301","0xb0be5d911e3bd4ee2a8706cf1fac8d767a550497","BathToken v1","bathETH"
"0xf6f91c2b1b9739c65020ebf9fe86d4f20f957fbe1da40cfedc9835fa8e548ce4","1640512813","2021-12-26 10:00:13","0xb0be5d911e3bd4ee2a8706cf1fac8d767a550497","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0.099999999999999999","0x4200000000000000000000000000000000000006","Wrapped Ether","WETH"
"0xba2cee627f6aec9e0f9764a52529433a66997ff2690083d328d5b31a5e96b8aa","1640513825","2021-12-26 10:17:05","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0x45969104ef4561cee269b334d8cb7a99206a09e5","0.00501","0x4200000000000000000000000000000000000006","Wrapped Ether","WETH"
"0xba2cee627f6aec9e0f9764a52529433a66997ff2690083d328d5b31a5e96b8aa","1640513825","2021-12-26 10:17:05","0x45969104ef4561cee269b334d8cb7a99206a09e5","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","3.356597024626449264","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xc9051fdcddf75ec1393faec9e1e534a942420398c3323e4866e6663a43bd3b88","1640514301","2021-12-26 10:25:01","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0x752748deaf25cf58b60d4c4209d7f200aee4ef14","0.00002","0x4200000000000000000000000000000000000006","Wrapped Ether","WETH"
"0xc9051fdcddf75ec1393faec9e1e534a942420398c3323e4866e6663a43bd3b88","1640514301","2021-12-26 10:25:01","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","0xec87ddd1d6ad3f5e5fa4abf4bbeeb3495cec03de","0.01","0x4200000000000000000000000000000000000006","Wrapped Ether","WETH"
"0xc9051fdcddf75ec1393faec9e1e534a942420398c3323e4866e6663a43bd3b88","1640514301","2021-12-26 10:25:01","0x7a512d3609211e719737e82c7bb7271ec05da70d","0xd0a04670464043cdb8cf74fbea17b1750bffbc8c","39.7","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
