"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x01e7876d7230957b26d6b4cc972e9358635b2ddef55f5af1ae89a71f19192701","1633806611","2021-10-09 19:10:11","0x0000000000000000000000000000000000000000","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0.125","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x74a9ec410cb5a7296c29b554a15b2b51c666391305981634335e5ca1139a1814","1633806823","2021-10-09 19:13:43","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00038970333","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x74a9ec410cb5a7296c29b554a15b2b51c666391305981634335e5ca1139a1814","1633806823","2021-10-09 19:13:43","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0xe592427a0aece92de3edee1f18e0157c05861564","0.02","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x74a9ec410cb5a7296c29b554a15b2b51c666391305981634335e5ca1139a1814","1633806823","2021-10-09 19:13:43","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","6.961060555761755109","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xe3ecf06ba3a59353a6718f806477e2a8cb1556b03c16116b6143ef5031eb3dc2","1633806899","2021-10-09 19:14:59","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00045720069","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x5071112f07ac6302037f450209812a530d65310b7727cfb2ba10a2319e5bc7e6","1633807008","2021-10-09 19:16:48","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00080295696","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x5071112f07ac6302037f450209812a530d65310b7727cfb2ba10a2319e5bc7e6","1633807008","2021-10-09 19:16:48","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0xc36442b4a4522e871399cd717abdd847ab11fe88","0.019964392031016708","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x5071112f07ac6302037f450209812a530d65310b7727cfb2ba10a2319e5bc7e6","1633807008","2021-10-09 19:16:48","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","6.961060555761755081","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xe92744dd85a25653cb5bace4f816c9f0615b4d7a197bca3372f56a89ecd8c122","1633807132","2021-10-09 19:18:52","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00056925333","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xe92744dd85a25653cb5bace4f816c9f0615b4d7a197bca3372f56a89ecd8c122","1633807132","2021-10-09 19:18:52","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0xe592427a0aece92de3edee1f18e0157c05861564","0.03","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xe92744dd85a25653cb5bace4f816c9f0615b4d7a197bca3372f56a89ecd8c122","1633807132","2021-10-09 19:18:52","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","10.462310580383785093","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x42c2d24a15d2326b45542ff8f7d4a4c7a5652995ebc36516fdf378158580423d","1633807318","2021-10-09 19:21:58","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.000321756345","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x42c2d24a15d2326b45542ff8f7d4a4c7a5652995ebc36516fdf378158580423d","1633807318","2021-10-09 19:21:58","0x0000000000000000000000000000000000000000","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","17.727248251983632007","0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9","Synth sUSD","sUSD"
"0xf1d30e41ed6c2de196e64baca715a9a59ec2ead5f4e03f98b6808d410e0d7a08","1633807345","2021-10-09 19:22:25","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00048135921","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xf1d30e41ed6c2de196e64baca715a9a59ec2ead5f4e03f98b6808d410e0d7a08","1633807345","2021-10-09 19:22:25","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x0000000000000000000000000000000000000000","17.727248251983632007","0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9","Synth sUSD","sUSD"
"0xf1d30e41ed6c2de196e64baca715a9a59ec2ead5f4e03f98b6808d410e0d7a08","1633807345","2021-10-09 19:22:25","0x0000000000000000000000000000000000000000","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0.004915092478843655","0xe405de8f52ba7559f9df3c368500b6e6ae6cee49","Synth sETH","sETH"
"0x38f4f920d8f6e5522ccfeac2ec068dd8efb3d651a47947381489b172488e11fb","1633807647","2021-10-09 19:27:27","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.00043770024","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xeed363d7b33295a4793757bf92f2717aab4e277c31dce9fcb909c7d9ff6903b0","1633807652","2021-10-09 19:27:32","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.000480002265","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xeed363d7b33295a4793757bf92f2717aab4e277c31dce9fcb909c7d9ff6903b0","1633807652","2021-10-09 19:27:32","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x45969104ef4561cee269b334d8cb7a99206a09e5","0.026058702430095629","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xeed363d7b33295a4793757bf92f2717aab4e277c31dce9fcb909c7d9ff6903b0","1633807652","2021-10-09 19:27:32","0x45969104ef4561cee269b334d8cb7a99206a09e5","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","91.687339","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0xafa9939bbf6ca67411309aa2a5a7052000c1251dad205c7220f7deac0edfd7a6","1633807652","2021-10-09 19:27:32","0xe21e94e4a257c6e2444526eb5ba0ca1dfd3bd5da","0x4200000000000000000000000000000000000011","0.0004294503","0x4200000000000000000000000000000000000006","Ether","ETH"
