"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x5b16698242aad8437161a6c929066e1954a877b330c659711ace89c42651e564","1633810539","2021-10-09 20:15:39","0x0000000000000000000000000000000000000000","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0.1","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x44abac8c5f57076df59ae91eb1344c0f28da77ee4084f3b2a99a63257d903b25","1633811042","2021-10-09 20:24:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0x4200000000000000000000000000000000000011","0.00073365333","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x44abac8c5f57076df59ae91eb1344c0f28da77ee4084f3b2a99a63257d903b25","1633811042","2021-10-09 20:24:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0xe592427a0aece92de3edee1f18e0157c05861564","0.015","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x44abac8c5f57076df59ae91eb1344c0f28da77ee4084f3b2a99a63257d903b25","1633811042","2021-10-09 20:24:02","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","5.226143709312603858","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x8b9cfbe022b219810048b1b8bc3e45cdccde5b274cfe3cca0aee2fca0004a24b","1633811222","2021-10-09 20:27:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0x4200000000000000000000000000000000000011","0.00052980069","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x0c0d8027a56fa86644b838211bf40ab0fd579de2b05a3bae05796e44168bf80a","1633811222","2021-10-09 20:27:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0x4200000000000000000000000000000000000011","0.00108915696","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x0c0d8027a56fa86644b838211bf40ab0fd579de2b05a3bae05796e44168bf80a","1633811222","2021-10-09 20:27:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0xc36442b4a4522e871399cd717abdd847ab11fe88","0.015039856708339741","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x0c0d8027a56fa86644b838211bf40ab0fd579de2b05a3bae05796e44168bf80a","1633811222","2021-10-09 20:27:02","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","5.22614370931260355","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x9f7d458510bea7929e2781fd30a5e83f4f663e1337f9ec2ac044309a4ab55e78","1633811380","2021-10-09 20:29:40","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0x4200000000000000000000000000000000000011","0.00059880333","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x9f7d458510bea7929e2781fd30a5e83f4f663e1337f9ec2ac044309a4ab55e78","1633811380","2021-10-09 20:29:40","0xe41ddd368bb5bb8a305c26dd9057f9df498fc889","0xe592427a0aece92de3edee1f18e0157c05861564","0.03","0x4200000000000000000000000000000000000006","Ether","ETH"
