"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x75e15024b39d7052c3570b3c66cb4fbc3ce3bd1a9321a97fc4fee2aedd3b91e5","1636460245","2021-11-09 12:17:25","0x86ca30bef97fb651b8d866d45503684b90cb3312","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0.100690496372767496","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xcf92dd25eaefd482a94eb9d795ef4f6bc57ad77ca0232c081209238716be3017","1636460562","2021-11-09 12:22:42","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.000971561265","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xcf92dd25eaefd482a94eb9d795ef4f6bc57ad77ca0232c081209238716be3017","1636460562","2021-11-09 12:22:42","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x86ca30bef97fb651b8d866d45503684b90cb3312","0.09","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x2cd091dfbb645bf2568921b28636422c9dee7e82aa14f6c0a491724df126d8af","1636461306","2021-11-09 12:35:06","0x86ca30bef97fb651b8d866d45503684b90cb3312","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0.471275849876639385","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x9b5e43199f86cc77de61252f12ce779a1c6649273407202e74506bc1f4ffdfe9","1636461615","2021-11-09 12:40:15","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.002499903975","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x9b5e43199f86cc77de61252f12ce779a1c6649273407202e74506bc1f4ffdfe9","1636461615","2021-11-09 12:40:15","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x11111112542d85b3ef69ae05771c2dccff4faa26","0.45","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x9b5e43199f86cc77de61252f12ce779a1c6649273407202e74506bc1f4ffdfe9","1636461615","2021-11-09 12:40:15","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","202.200246771982256923","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x89a4b5cc5a96ccf5fb36d6aab1f826fa79f1ccd6b81abf27ad95ee7dc5d9fd1d","1636461615","2021-11-09 12:40:15","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00101190069","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x8b1fb1f263ce25d855518ee71d39255542e6d512eaa2462635611bd8fb7b53ca","1636461615","2021-11-09 12:40:15","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00077925294","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x8b1fb1f263ce25d855518ee71d39255542e6d512eaa2462635611bd8fb7b53ca","1636461615","2021-11-09 12:40:15","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","202.200246771982256923","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x8b1fb1f263ce25d855518ee71d39255542e6d512eaa2462635611bd8fb7b53ca","1636461615","2021-11-09 12:40:15","0x0000000000000000000000000000000000000000","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","27.522514819180546473","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","BathToken v1","bathSNX"
"0x9fe8cc9427e277378804141444ed763f25caba037fa0c4a2804a8fb6b5b13a2f","1636469473","2021-11-09 14:51:13","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.000835353405","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x9fe8cc9427e277378804141444ed763f25caba037fa0c4a2804a8fb6b5b13a2f","1636469473","2021-11-09 14:51:13","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x0000000000000000000000000000000000000000","27.522514819180546473","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","BathToken v1","bathSNX"
"0x9fe8cc9427e277378804141444ed763f25caba037fa0c4a2804a8fb6b5b13a2f","1636469473","2021-11-09 14:51:13","0xeb5f29afaaa3f44eca8559c3e8173003060e919f","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","202.20024677198225692","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xad7556dff35c87e6d83f7b7fdde44aca61d1b41002e6f5fe16b88f21bc3e4d13","1636469473","2021-11-09 14:51:13","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00110085069","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xdef9e32ceed5d6e0ba9f47059903517296e4daa9fe2236a160456ee8f8a95892","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.000978450675","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xed6ed41d454f62302890b102008881a353304f3b92a103eeb906be97fe7063d2","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00136020657","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xed6ed41d454f62302890b102008881a353304f3b92a103eeb906be97fe7063d2","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","202.20024677198225692","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0xed6ed41d454f62302890b102008881a353304f3b92a103eeb906be97fe7063d2","1636469758","2021-11-09 14:55:58","0xc2c0786e85ac9b0b223966d040ebc641fa44225e","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","2,131.43432","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0x83c750b1c6fbbca87bb73208eec69297298868f4b01ccb3a9f030000f3ac53ed","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.0009780003","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x21937e30aae2341e97952cb969d3b609b45d3095e66814701ea9a7dba8339c10","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00133620384","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x21937e30aae2341e97952cb969d3b609b45d3095e66814701ea9a7dba8339c10","1636469758","2021-11-09 14:55:58","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x2ad09850b0ca4c7c1b33f5acd6cbabcab5d6e796","2,131.43432","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0x6b8caddbefcad9385c07c7be57061b8f954f897a12192578c051b87387a26e17","1636471718","2021-11-09 15:28:38","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.00078780069","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x62d958c3a2408db14c741f06f07f7ac1c99836a2307e5b8cc63df85dbc07021a","1636471718","2021-11-09 15:28:38","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.0007597503","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x97ff062241438a00a1176a01e8193dad6a243111c92de2202fc160968a877f1a","1636471718","2021-11-09 15:28:38","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.000760050675","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xdadd1e6ea0e1d9d89533cd6383672d2b4aaad9fe2a630ca6ab5571a6708ac0a5","1636471718","2021-11-09 15:28:38","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x4200000000000000000000000000000000000011","0.000764400675","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x960ee87d95c33d2d91df54b46fddba3111630a8ef8a2ddffdacc0b8902bccc98","1637412868","2021-11-20 12:54:28","0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0.00007318","0x68f180fcce6836688e9084f035309e29bf0a2095","Wrapped BTC","WBTC"
"0x14d93395207d5bf7b316296e6439346ca75424b3d3adc1d738e76fcde082556b","1651047075","2022-04-27 08:11:15","0x8b94223446023dc07c1c6ea3bb140ac06ecb7913","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","627.078519","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0x171ae2cbb2980b850329d1c268e5fa6f46e0addb8bc8fac415edf98f654a22a7","1651047174","2022-04-27 08:12:54","0x9e89a0b12bd9184835d063712f92d89ac3d54d4f","0x2ad09850b0ca4c7c1b33f5acd6cbabcab5d6e796","627.078519","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
