"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x6d4edc4b86daf433c582320e8b7d5b1ba8f9264868fe5df3ca4239c35f8fbb1c","1633736154","2021-10-08 23:35:54","0x0000000000000000000000000000000000000000","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0.1","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xba7d5500afae73f22d7066ed2934c7161d17af5f548b35f13d3a9eba4b44da5b","1633736565","2021-10-08 23:42:45","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x4200000000000000000000000000000000000011","0.000569553975","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xba7d5500afae73f22d7066ed2934c7161d17af5f548b35f13d3a9eba4b44da5b","1633736565","2021-10-08 23:42:45","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0xe592427a0aece92de3edee1f18e0157c05861564","0.02","0x4200000000000000000000000000000000000006","Ether","ETH"
"0xba7d5500afae73f22d7066ed2934c7161d17af5f548b35f13d3a9eba4b44da5b","1633736565","2021-10-08 23:42:45","0xb0e9a44258cce8ef36c87e8f252aa6bf7cd4b245","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","70.771019","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0x086a51d90ffad13c0a8a4fd5d5b5116f777d4307953112221c9c1500e1b83f32","1633736802","2021-10-08 23:46:42","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x4200000000000000000000000000000000000011","0.0003795003","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x308584f47eb96e054a92d180d51f379ff6521a572ba0caf866f4444a7cc282c0","1633736802","2021-10-08 23:46:42","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x4200000000000000000000000000000000000011","0.00054540567","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x308584f47eb96e054a92d180d51f379ff6521a572ba0caf866f4444a7cc282c0","1633736802","2021-10-08 23:46:42","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x0d4294ae819ff83a4e2a99db8d06cdd025c19218","10","0x7f5c764cbc14f9669b88837ca1490cca17c31607","USD Coin","USDC"
"0x308584f47eb96e054a92d180d51f379ff6521a572ba0caf866f4444a7cc282c0","1633736802","2021-10-08 23:46:42","0x47516ccba929c607e14dbd02f2ebac1e7960b1f8","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0.983720470179335445","0x8700daec35af8ff88c16bdf0418774cb3d7599b4","Synthetix Network Token","SNX"
"0x6ab303bbd8ee251f9595604e8431711449ab6729560ab6f900dc0d225030843f","1633736979","2021-10-08 23:49:39","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x4200000000000000000000000000000000000011","0.000361806345","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x6ab303bbd8ee251f9595604e8431711449ab6729560ab6f900dc0d225030843f","1633736979","2021-10-08 23:49:39","0x0000000000000000000000000000000000000000","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","1.645041136634295866","0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9","Synth sUSD","sUSD"
"0x92b12e1ee863a522bcf9d231f2b3ffcae35d6c367170090cabb1270aaaf9ae7e","1633737067","2021-10-08 23:51:07","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x4200000000000000000000000000000000000011","0.000582009225","0x4200000000000000000000000000000000000006","Ether","ETH"
"0x92b12e1ee863a522bcf9d231f2b3ffcae35d6c367170090cabb1270aaaf9ae7e","1633737067","2021-10-08 23:51:07","0x0e34c4e47b069aede6b1aa8ef753cba2a8c723ae","0x0000000000000000000000000000000000000000","1.645041136634295866","0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9","Synth sUSD","sUSD"
